DEBUG (0): 60000000200 	 DATA_RECV 	 contents=[from=0 version=0 interval=1024 len=18]
DEBUG (0): 60000000200 	 DATA_SENT
DEBUG (0): 410000000200 	 DATA_RECV 	 contents=[from=0 version=7 interval=1024 len=18]
DEBUG (0): 410000000200 	 DATA_SENT
DEBUG (16): 410037231428 	 DATA_SENT
DEBUG (19): 410130462085 	 DATA_SENT
DEBUG (17): 410218810927 	 DATA_SENT
DEBUG (11): 410319976849 	 DATA_SENT
DEBUG (10): 410341033171 	 DATA_SENT
DEBUG (2): 410431060356 	 DATA_SENT
DEBUG (4): 410449370511 	 DATA_SENT
DEBUG (6): 410614470899 	 DATA_SENT
DEBUG (5): 410722350478 	 DATA_SENT
DEBUG (14): 410733489557 	 DATA_SENT
DEBUG (8): 410793151416 	 DATA_SENT
DEBUG (15): 410855101852 	 DATA_SENT
DEBUG (18): 410912017829 	 DATA_SENT
DEBUG (9): 411025390369 	 DATA_SENT
DEBUG (1): 411299285858 	 DATA_SENT
DEBUG (7): 411565856772 	 DATA_SENT
DEBUG (12): 412302550855 	 DATA_SENT
DEBUG (13): 412544707906 	 DATA_SENT
DEBUG (3): 413967590345 	 DATA_SENT
DEBUG (0): 460000000200 	 DATA_RECV 	 contents=[from=0 version=8 interval=1024 len=18]
DEBUG (0): 460000000200 	 DATA_SENT
DEBUG (1): 460045623713 	 DATA_SENT
DEBUG (10): 460163268290 	 DATA_SENT
DEBUG (11): 460168761992 	 DATA_SENT
DEBUG (18): 460258178259 	 DATA_SENT
DEBUG (2): 460281066651 	 DATA_SENT
DEBUG (7): 460363311671 	 DATA_SENT
DEBUG (15): 460385741960 	 DATA_SENT
DEBUG (14): 460447540094 	 DATA_SENT
DEBUG (12): 460470275614 	 DATA_SENT
DEBUG (3): 460518950810 	 DATA_SENT
DEBUG (16): 460541534028 	 DATA_SENT
DEBUG (9): 460544738526 	 DATA_SENT
DEBUG (19): 460571136020 	 DATA_SENT
DEBUG (4): 460659484463 	 DATA_SENT
DEBUG (8): 460768737667 	 DATA_SENT
DEBUG (6): 461030120680 	 DATA_SENT
DEBUG (13): 461089935240 	 DATA_SENT
DEBUG (5): 462736815965 	 DATA_SENT
DEBUG (17): 464307708535 	 DATA_SENT
DEBUG (0): 510000000200 	 DATA_RECV 	 contents=[from=0 version=9 interval=1024 len=18]
DEBUG (0): 510000000200 	 DATA_SENT
DEBUG (19): 510062103109 	 DATA_SENT
DEBUG (7): 510083770463 	 DATA_SENT
DEBUG (16): 510226593035 	 DATA_SENT
DEBUG (17): 510248718207 	 DATA_SENT
DEBUG (14): 510274352823 	 DATA_SENT
DEBUG (6): 510296935813 	 DATA_SENT
DEBUG (15): 510349731029 	 DATA_SENT
DEBUG (11): 510371703443 	 DATA_SENT
DEBUG (10): 510391692625 	 DATA_SENT
DEBUG (2): 510422209854 	 DATA_SENT
DEBUG (1): 510471038435 	 DATA_SENT
DEBUG (4): 510490417041 	 DATA_SENT
DEBUG (12): 510509948462 	 DATA_SENT
DEBUG (8): 510615844296 	 DATA_SENT
DEBUG (3): 510639647925 	 DATA_SENT
DEBUG (18): 510907439820 	 DATA_SENT
DEBUG (13): 511220244595 	 DATA_SENT
DEBUG (5): 512481383831 	 DATA_SENT
DEBUG (9): 515194701896 	 DATA_SENT
DEBUG (0): 560000000200 	 DATA_RECV 	 contents=[from=0 version=10 interval=1024 len=18]
DEBUG (0): 560000000200 	 DATA_SENT
DEBUG (16): 560028381382 	 DATA_SENT
DEBUG (13): 560029449491 	 DATA_SENT
DEBUG (1): 560177916642 	 DATA_SENT
DEBUG (5): 560408935127 	 DATA_SENT
DEBUG (12): 560432586454 	 DATA_SENT
DEBUG (15): 560453338343 	 DATA_SENT
DEBUG (19): 560589751805 	 DATA_SENT
DEBUG (9): 560609435528 	 DATA_SENT
DEBUG (7): 560611266572 	 DATA_SENT
DEBUG (18): 560951384933 	 DATA_SENT
DEBUG (6): 561076659715 	 DATA_SENT
DEBUG (10): 561210327067 	 DATA_SENT
DEBUG (4): 561299743619 	 DATA_SENT
DEBUG (14): 561325988412 	 DATA_SENT
DEBUG (11): 561349944343 	 DATA_SENT
DEBUG (2): 561376342521 	 DATA_SENT
DEBUG (17): 562631530821 	 DATA_SENT
DEBUG (8): 564731445370 	 DATA_SENT
DEBUG (3): 565140533169 	 DATA_SENT
DEBUG (0): 610000000200 	 DATA_RECV 	 contents=[from=0 version=11 interval=1024 len=18]
DEBUG (0): 610000000200 	 DATA_SENT
DEBUG (11): 610033874514 	 DATA_SENT
DEBUG (1): 610080871310 	 DATA_SENT
DEBUG (3): 610172118336 	 DATA_SENT
DEBUG (19): 610197906280 	 DATA_SENT
DEBUG (8): 610291594983 	 DATA_SENT
DEBUG (15): 610310973703 	 DATA_SENT
DEBUG (17): 610337829129 	 DATA_SENT
DEBUG (16): 610385284256 	 DATA_SENT
DEBUG (4): 610534209795 	 DATA_SENT
DEBUG (7): 610553893803 	 DATA_SENT
DEBUG (18): 610577239785 	 DATA_SENT
DEBUG (6): 610612487496 	 DATA_SENT
DEBUG (13): 611345672021 	 DATA_SENT
DEBUG (5): 611582793929 	 DATA_SENT
DEBUG (14): 611815948005 	 DATA_SENT
DEBUG (12): 611932983146 	 DATA_SENT
DEBUG (2): 612311401072 	 DATA_SENT
DEBUG (9): 612354278361 	 DATA_SENT
DEBUG (10): 612485503751 	 DATA_SENT
DEBUG (0): 660000000200 	 DATA_RECV 	 contents=[from=0 version=12 interval=1024 len=18]
DEBUG (0): 660000000200 	 DATA_SENT
DEBUG (4): 660106811100 	 DATA_SENT
DEBUG (5): 660159606202 	 DATA_SENT
DEBUG (11): 660179137338 	 DATA_SENT
DEBUG (7): 660214537522 	 DATA_SENT
DEBUG (1): 660390472157 	 DATA_SENT
DEBUG (14): 660423583194 	 DATA_SENT
DEBUG (10): 660443420359 	 DATA_SENT
DEBUG (3): 660467071116 	 DATA_SENT
DEBUG (17): 660469359807 	 DATA_SENT
DEBUG (13): 660517883043 	 DATA_SENT
DEBUG (16): 660601501232 	 DATA_SENT
DEBUG (2): 660711669559 	 DATA_SENT
DEBUG (9): 660784759074 	 DATA_SENT
DEBUG (19): 660992889110 	 DATA_SENT
DEBUG (6): 660994414980 	 DATA_SENT
DEBUG (15): 661968688504 	 DATA_SENT
DEBUG (12): 661990050912 	 DATA_SENT
DEBUG (18): 662388915667 	 DATA_SENT
DEBUG (8): 664287872168 	 DATA_SENT
DEBUG (0): 710000000200 	 DATA_RECV 	 contents=[from=0 version=13 interval=1024 len=18]
DEBUG (0): 710000000200 	 DATA_SENT
DEBUG (19): 710025329642 	 DATA_SENT
DEBUG (6): 710118560299 	 DATA_SENT
DEBUG (12): 710279235778 	 DATA_SENT
DEBUG (7): 710280456303 	 DATA_SENT
DEBUG (16): 710337676485 	 DATA_SENT
DEBUG (10): 710429992532 	 DATA_SENT
DEBUG (13): 710452269094 	 DATA_SENT
DEBUG (18): 710603179632 	 DATA_SENT
DEBUG (9): 710714568655 	 DATA_SENT
DEBUG (1): 710823974446 	 DATA_SENT
DEBUG (14): 710911102079 	 DATA_SENT
DEBUG (5): 711065825810 	 DATA_SENT
DEBUG (11): 711111907597 	 DATA_SENT
DEBUG (17): 711118316422 	 DATA_SENT
DEBUG (15): 711387328956 	 DATA_SENT
DEBUG (4): 711481169904 	 DATA_SENT
DEBUG (2): 711835632355 	 DATA_SENT
DEBUG (8): 713684386878 	 DATA_SENT
DEBUG (3): 713930206017 	 DATA_SENT
DEBUG (0): 760000000200 	 DATA_RECV 	 contents=[from=0 version=14 interval=1024 len=18]
DEBUG (0): 760000000200 	 DATA_SENT
DEBUG (19): 760158385506 	 DATA_SENT
DEBUG (4): 760158843267 	 DATA_SENT
DEBUG (17): 760178679577 	 DATA_SENT
DEBUG (12): 760213165322 	 DATA_SENT
DEBUG (16): 760238037060 	 DATA_SENT
DEBUG (5): 760334929919 	 DATA_SENT
DEBUG (14): 760347289580 	 DATA_SENT
DEBUG (10): 760369567282 	 DATA_SENT
DEBUG (7): 760448760847 	 DATA_SENT
DEBUG (11): 760515441309 	 DATA_SENT
DEBUG (6): 760698089145 	 DATA_SENT
DEBUG (8): 760761413605 	 DATA_SENT
DEBUG (2): 760800323461 	 DATA_SENT
DEBUG (3): 761373290895 	 DATA_SENT
DEBUG (9): 761491394088 	 DATA_SENT
DEBUG (18): 761631469296 	 DATA_SENT
DEBUG (1): 761892242303 	 DATA_SENT
DEBUG (13): 761978911605 	 DATA_SENT
DEBUG (15): 763181609692 	 DATA_SENT
DEBUG (0): 810000000200 	 DATA_RECV 	 contents=[from=0 version=15 interval=1024 len=18]
DEBUG (0): 810000000200 	 DATA_SENT
DEBUG (5): 810031433122 	 DATA_SENT
DEBUG (7): 810072021264 	 DATA_SENT
DEBUG (9): 810137481087 	 DATA_SENT
DEBUG (11): 810157012223 	 DATA_SENT
DEBUG (15): 810186157138 	 DATA_SENT
DEBUG (10): 810289611352 	 DATA_SENT
DEBUG (2): 810471801427 	 DATA_SENT
DEBUG (1): 810500793185 	 DATA_SENT
DEBUG (16): 810708160286 	 DATA_SENT
DEBUG (14): 810736388824 	 DATA_SENT
DEBUG (13): 810824584794 	 DATA_SENT
DEBUG (17): 810851592351 	 DATA_SENT
DEBUG (4): 811043853339 	 DATA_SENT
DEBUG (6): 811934356429 	 DATA_SENT
DEBUG (8): 813062133501 	 DATA_SENT
DEBUG (18): 813345641800 	 DATA_SENT
DEBUG (3): 813450622169 	 DATA_SENT
DEBUG (12): 814148711513 	 DATA_SENT
DEBUG (19): 815828399526 	 DATA_SENT
DEBUG (0): 860000000200 	 DATA_RECV 	 contents=[from=0 version=16 interval=1024 len=18]
DEBUG (0): 860000000200 	 DATA_SENT
DEBUG (17): 860132140542 	 DATA_SENT
DEBUG (9): 860133361238 	 DATA_SENT
DEBUG (11): 860285796677 	 DATA_SENT
DEBUG (5): 860343474905 	 DATA_SENT
DEBUG (6): 860348815336 	 DATA_SENT
DEBUG (3): 860374297479 	 DATA_SENT
DEBUG (19): 860436553260 	 DATA_SENT
DEBUG (12): 860456542271 	 DATA_SENT
DEBUG (16): 860485381841 	 DATA_SENT
DEBUG (10): 860508574951 	 DATA_SENT
DEBUG (4): 860522765257 	 DATA_SENT
DEBUG (2): 860546264681 	 DATA_SENT
DEBUG (8): 860571136134 	 DATA_SENT
DEBUG (13): 860675201152 	 DATA_SENT
DEBUG (14): 860751342464 	 DATA_SENT
DEBUG (1): 861031951610 	 DATA_SENT
DEBUG (7): 861076202011 	 DATA_SENT
DEBUG (15): 862324218323 	 DATA_SENT
DEBUG (18): 865011291068 	 DATA_SENT
DEBUG (0): 910000000200 	 DATA_RECV 	 contents=[from=0 version=17 interval=1024 len=18]
DEBUG (0): 910000000200 	 DATA_SENT
DEBUG (2): 910033874514 	 DATA_SENT
DEBUG (16): 910050659084 	 DATA_SENT
DEBUG (19): 910091399813 	 DATA_SENT
DEBUG (4): 910133971586 	 DATA_SENT
DEBUG (5): 910161437987 	 DATA_SENT
DEBUG (7): 910335845669 	 DATA_SENT
DEBUG (11): 910356292384 	 DATA_SENT
DEBUG (3): 910394591892 	 DATA_SENT
DEBUG (14): 910418395977 	 DATA_SENT
DEBUG (12): 910473479827 	 DATA_SENT
DEBUG (17): 910531767890 	 DATA_SENT
DEBUG (18): 910802612266 	 DATA_SENT
DEBUG (6): 910858611581 	 DATA_SENT
DEBUG (13): 911130675855 	 DATA_SENT
DEBUG (8): 911302032139 	 DATA_SENT
DEBUG (10): 912246551141 	 DATA_SENT
DEBUG (15): 912305450236 	 DATA_SENT
DEBUG (9): 912791289752 	 DATA_SENT
DEBUG (1): 914205779279 	 DATA_SENT
DEBUG (0): 960000000200 	 DATA_RECV 	 contents=[from=0 version=18 interval=1024 len=18]
DEBUG (0): 960000000200 	 DATA_SENT
DEBUG (12): 960030975361 	 DATA_SENT
DEBUG (10): 960054168585 	 DATA_SENT
DEBUG (17): 960167846698 	 DATA_SENT
DEBUG (5): 960191954646 	 DATA_SENT
DEBUG (8): 960306090919 	 DATA_SENT
DEBUG (13): 960325011878 	 DATA_SENT
DEBUG (2): 960385589430 	 DATA_SENT
DEBUG (15): 960406799137 	 DATA_SENT
DEBUG (6): 960408019947 	 DATA_SENT
DEBUG (1): 960435943653 	 DATA_SENT
DEBUG (19): 960470886019 	 DATA_SENT
DEBUG (11): 960495299654 	 DATA_SENT
DEBUG (3): 960642089374 	 DATA_SENT
DEBUG (18): 960898742532 	 DATA_SENT
DEBUG (9): 960923919273 	 DATA_SENT
DEBUG (4): 960950927286 	 DATA_SENT
DEBUG (7): 961033019206 	 DATA_SENT
DEBUG (16): 961925658571 	 DATA_SENT
DEBUG (14): 966069183180 	 DATA_SENT
DEBUG (0): 1010000000200 	 DATA_RECV 	 contents=[from=0 version=19 interval=1024 len=18]
DEBUG (0): 1010000000200 	 DATA_SENT
DEBUG (1): 1010173033858 	 DATA_SENT
DEBUG (17): 1010193176140 	 DATA_SENT
DEBUG (7): 1010243682836 	 DATA_SENT
DEBUG (14): 1010264129323 	 DATA_SENT
DEBUG (4): 1010392761019 	 DATA_SENT
DEBUG (19): 1010419921391 	 DATA_SENT
DEBUG (13): 1010494231887 	 DATA_SENT
DEBUG (11): 1010689849618 	 DATA_SENT
DEBUG (12): 1010691527733 	 DATA_SENT
DEBUG (15): 1010725402788 	 DATA_SENT
DEBUG (16): 1010817260390 	 DATA_SENT
DEBUG (8): 1010968474734 	 DATA_SENT
DEBUG (6): 1011294250145 	 DATA_SENT
DEBUG (18): 1011317748543 	 DATA_SENT
DEBUG (10): 1011366729768 	 DATA_SENT
DEBUG (9): 1011646879899 	 DATA_SENT
DEBUG (5): 1011687926828 	 DATA_SENT
DEBUG (2): 1011793365072 	 DATA_SENT
DEBUG (3): 1014403686328 	 DATA_SENT
DEBUG (0): 1060000000200 	 DATA_RECV 	 contents=[from=0 version=20 interval=1024 len=18]
DEBUG (0): 1060000000200 	 DATA_SENT
DEBUG (16): 1060089263595 	 DATA_SENT
DEBUG (17): 1060131682781 	 DATA_SENT
DEBUG (3): 1060241698806 	 DATA_SENT
DEBUG (15): 1060270995453 	 DATA_SENT
DEBUG (14): 1060313873084 	 DATA_SENT
DEBUG (4): 1060348663376 	 DATA_SENT
DEBUG (10): 1060372008674 	 DATA_SENT
DEBUG (9): 1060520019546 	 DATA_SENT
DEBUG (13): 1060540618620 	 DATA_SENT
DEBUG (8): 1060570831131 	 DATA_SENT
DEBUG (1): 1060594177113 	 DATA_SENT
DEBUG (5): 1060630797822 	 DATA_SENT
DEBUG (6): 1060750427227 	 DATA_SENT
DEBUG (7): 1061029662919 	 DATA_SENT
DEBUG (11): 1061119384246 	 DATA_SENT
DEBUG (12): 1061137084680 	 DATA_SENT
DEBUG (2): 1061509246582 	 DATA_SENT
DEBUG (19): 1063314971756 	 DATA_SENT
DEBUG (18): 1064776458008 	 DATA_SENT
DEBUG (0): 1110000000200 	 DATA_RECV 	 contents=[from=0 version=21 interval=1024 len=18]
DEBUG (0): 1110000000200 	 DATA_SENT
DEBUG (19): 1110044250430 	 DATA_SENT
DEBUG (6): 1110184021034 	 DATA_SENT
DEBUG (8): 1110214538320 	 DATA_SENT
DEBUG (1): 1110257568025 	 DATA_SENT
DEBUG (18): 1110332641171 	 DATA_SENT
DEBUG (17): 1110428008901 	 DATA_SENT
DEBUG (5): 1110446471985 	 DATA_SENT
DEBUG (10): 1110467986980 	 DATA_SENT
DEBUG (11): 1110480346413 	 DATA_SENT
DEBUG (7): 1110561980800 	 DATA_SENT
DEBUG (13): 1110600738240 	 DATA_SENT
DEBUG (16): 1110699614901 	 DATA_SENT
DEBUG (15): 1110726623085 	 DATA_SENT
DEBUG (9): 1110747375316 	 DATA_SENT
DEBUG (2): 1110787810871 	 DATA_SENT
DEBUG (14): 1111040496083 	 DATA_SENT
DEBUG (12): 1113048858546 	 DATA_SENT
DEBUG (4): 1113663177228 	 DATA_SENT
DEBUG (3): 1117589567743 	 DATA_SENT
DEBUG (0): 1160000000200 	 DATA_RECV 	 contents=[from=0 version=22 interval=1024 len=18]
DEBUG (0): 1160000000200 	 DATA_SENT
DEBUG (12): 1160024871881 	 DATA_SENT
DEBUG (16): 1160025024468 	 DATA_SENT
DEBUG (3): 1160155486353 	 DATA_SENT
DEBUG (4): 1160184020749 	 DATA_SENT
DEBUG (6): 1160229339544 	 DATA_SENT
DEBUG (10): 1160343169503 	 DATA_SENT
DEBUG (17): 1160343932609 	 DATA_SENT
DEBUG (19): 1160371856429 	 DATA_SENT
DEBUG (18): 1160489806180 	 DATA_SENT
DEBUG (7): 1160522003063 	 DATA_SENT
DEBUG (9): 1160542602023 	 DATA_SENT
DEBUG (14): 1160572051770 	 DATA_SENT
DEBUG (15): 1160597838973 	 DATA_SENT
DEBUG (5): 1160730132643 	 DATA_SENT
DEBUG (8): 1160758361751 	 DATA_SENT
DEBUG (1): 1160933379895 	 DATA_SENT
DEBUG (13): 1161304931463 	 DATA_SENT
DEBUG (2): 1161630248600 	 DATA_SENT
DEBUG (11): 1165397338800 	 DATA_SENT
DEBUG (0): 1210000000200 	 DATA_RECV 	 contents=[from=0 version=23 interval=1024 len=18]
DEBUG (0): 1210000000200 	 DATA_SENT
DEBUG (14): 1210034332275 	 DATA_SENT
DEBUG (19): 1210081329071 	 DATA_SENT
DEBUG (17): 1210160979485 	 DATA_SENT
DEBUG (1): 1210194396038 	 DATA_SENT
DEBUG (12): 1210216674424 	 DATA_SENT
DEBUG (7): 1210242004151 	 DATA_SENT
DEBUG (10): 1210262603453 	 DATA_SENT
DEBUG (3): 1210574493276 	 DATA_SENT
DEBUG (18): 1210576629152 	 DATA_SENT
DEBUG (15): 1210598143392 	 DATA_SENT
DEBUG (16): 1210780181692 	 DATA_SENT
DEBUG (9): 1210864562531 	 DATA_SENT
DEBUG (11): 1210894927629 	 DATA_SENT
DEBUG (5): 1211018218837 	 DATA_SENT
DEBUG (8): 1211113433866 	 DATA_SENT
DEBUG (6): 1211301879780 	 DATA_SENT
DEBUG (13): 1211327056521 	 DATA_SENT
DEBUG (4): 1211594848359 	 DATA_SENT
DEBUG (2): 1215532531509 	 DATA_SENT
DEBUG (0): 1260000000200 	 DATA_RECV 	 contents=[from=0 version=24 interval=1024 len=18]
DEBUG (0): 1260000000200 	 DATA_SENT
DEBUG (6): 1260024871881 	 DATA_SENT
DEBUG (15): 1260150298395 	 DATA_SENT
DEBUG (4): 1260174254554 	 DATA_SENT
DEBUG (12): 1260231322776 	 DATA_SENT
DEBUG (11): 1260242766858 	 DATA_SENT
DEBUG (2): 1260270537749 	 DATA_SENT
DEBUG (1): 1260342101679 	 DATA_SENT
DEBUG (16): 1260370788320 	 DATA_SENT
DEBUG (13): 1260473632357 	 DATA_SENT
DEBUG (5): 1260568847272 	 DATA_SENT
DEBUG (3): 1260843505639 	 DATA_SENT
DEBUG (7): 1260844726164 	 DATA_SENT
DEBUG (8): 1261267547078 	 DATA_SENT
DEBUG (18): 1261938629036 	 DATA_SENT
DEBUG (9): 1262176360950 	 DATA_SENT
DEBUG (14): 1262235717635 	 DATA_SENT
DEBUG (10): 1263808135562 	 DATA_SENT
DEBUG (17): 1264679260160 	 DATA_SENT
DEBUG (19): 1265110626003 	 DATA_SENT
DEBUG (0): 1310000000200 	 DATA_RECV 	 contents=[from=0 version=25 interval=1024 len=18]
DEBUG (0): 1310000000200 	 DATA_SENT
DEBUG (7): 1310098266228 	 DATA_SENT
DEBUG (18): 1310146788894 	 DATA_SENT
DEBUG (12): 1310161132072 	 DATA_SENT
DEBUG (9): 1310180511419 	 DATA_SENT
DEBUG (16): 1310355224446 	 DATA_SENT
DEBUG (4): 1310401306119 	 DATA_SENT
DEBUG (19): 1310457000317 	 DATA_SENT
DEBUG (11): 1310505675627 	 DATA_SENT
DEBUG (14): 1310577849563 	 DATA_SENT
DEBUG (3): 1310640716091 	 DATA_SENT
DEBUG (10): 1310650329642 	 DATA_SENT
DEBUG (8): 1311302642772 	 DATA_SENT
DEBUG (2): 1311360168413 	 DATA_SENT
DEBUG (13): 1311431426713 	 DATA_SENT
DEBUG (17): 1311453399127 	 DATA_SENT
DEBUG (6): 1312119445486 	 DATA_SENT
DEBUG (15): 1312579803315 	 DATA_SENT
DEBUG (1): 1312711791811 	 DATA_SENT
DEBUG (5): 1314208984119 	 DATA_SENT
