DEBUG (0): 60000000200 	 DATA_RECV 	 contents=[from=0 version=0 interval=1024 len=18]
DEBUG (0): 60000000200 	 DATA_SENT
DEBUG (9): 162954864327 	 DATA_SENT
DEBUG (13): 163506316595 	 DATA_SENT
DEBUG (8): 165244140369 	 DATA_SENT
DEBUG (1): 166031646550 	 DATA_SENT
DEBUG (0): 210000000200 	 DATA_RECV 	 contents=[from=0 version=3 interval=1024 len=18]
DEBUG (0): 210000000200 	 DATA_SENT
DEBUG (15): 210044860778 	 DATA_SENT
DEBUG (1): 210066833306 	 DATA_SENT
DEBUG (5): 210110625775 	 DATA_SENT
DEBUG (9): 210126799997 	 DATA_SENT
DEBUG (4): 210152739787 	 DATA_SENT
DEBUG (8): 210170592466 	 DATA_SENT
DEBUG (18): 210190429745 	 DATA_SENT
DEBUG (3): 210219268403 	 DATA_SENT
DEBUG (14): 210255584280 	 DATA_SENT
DEBUG (11): 210430602595 	 DATA_SENT
DEBUG (7): 210584563847 	 DATA_SENT
DEBUG (2): 210759124173 	 DATA_SENT
DEBUG (17): 210892486237 	 DATA_SENT
DEBUG (12): 211284026759 	 DATA_SENT
DEBUG (16): 213028106372 	 DATA_SENT
DEBUG (10): 214612121253 	 DATA_SENT
DEBUG (13): 214976653990 	 DATA_SENT
DEBUG (6): 215059356543 	 DATA_SENT
DEBUG (19): 218897705043 	 DATA_SENT
DEBUG (0): 260000000200 	 DATA_RECV 	 contents=[from=0 version=4 interval=1024 len=18]
DEBUG (0): 260000000200 	 DATA_SENT
DEBUG (14): 260028839143 	 DATA_SENT
DEBUG (11): 260050964258 	 DATA_SENT
DEBUG (18): 260077819570 	 DATA_SENT
DEBUG (4): 260103454186 	 DATA_SENT
DEBUG (2): 260149230286 	 DATA_SENT
DEBUG (5): 260190276987 	 DATA_SENT
DEBUG (19): 260257414469 	 DATA_SENT
DEBUG (7): 260335082962 	 DATA_SENT
DEBUG (3): 260429077181 	 DATA_SENT
DEBUG (10): 260576476679 	 DATA_SENT
DEBUG (17): 260791167728 	 DATA_SENT
DEBUG (15): 260882720840 	 DATA_SENT
DEBUG (8): 261915893117 	 DATA_SENT
DEBUG (6): 262222747398 	 DATA_SENT
DEBUG (12): 262303924138 	 DATA_SENT
DEBUG (16): 262641753922 	 DATA_SENT
DEBUG (9): 263221893102 	 DATA_SENT
DEBUG (13): 265086974847 	 DATA_SENT
DEBUG (1): 265291137222 	 DATA_SENT
DEBUG (0): 310000000200 	 DATA_RECV 	 contents=[from=0 version=5 interval=1024 len=18]
DEBUG (0): 310000000200 	 DATA_SENT
DEBUG (6): 310026397751 	 DATA_SENT
DEBUG (2): 310063628979 	 DATA_SENT
DEBUG (10): 310125426714 	 DATA_SENT
DEBUG (3): 310315245968 	 DATA_SENT
DEBUG (11): 310333099103 	 DATA_SENT
DEBUG (13): 310335998313 	 DATA_SENT
DEBUG (7): 310476531510 	 DATA_SENT
DEBUG (4): 310486449893 	 DATA_SENT
DEBUG (12): 310548400443 	 DATA_SENT
DEBUG (15): 310554503809 	 DATA_SENT
DEBUG (19): 310602264452 	 DATA_SENT
DEBUG (17): 310753936785 	 DATA_SENT
DEBUG (5): 311200103510 	 DATA_SENT
DEBUG (18): 312857360550 	 DATA_SENT
DEBUG (16): 314428100419 	 DATA_SENT
DEBUG (1): 314542235951 	 DATA_SENT
DEBUG (14): 315024566308 	 DATA_SENT
DEBUG (8): 315185546505 	 DATA_SENT
DEBUG (9): 320519256497 	 DATA_SENT
DEBUG (0): 360000000200 	 DATA_RECV 	 contents=[from=0 version=6 interval=1024 len=18]
DEBUG (0): 360000000200 	 DATA_SENT
DEBUG (13): 360028686556 	 DATA_SENT
DEBUG (6): 360208892373 	 DATA_SENT
DEBUG (11): 360218200693 	 DATA_SENT
DEBUG (5): 360353850878 	 DATA_SENT
DEBUG (2): 360355376691 	 DATA_SENT
DEBUG (3): 360512084908 	 DATA_SENT
DEBUG (1): 360534515140 	 DATA_SENT
DEBUG (8): 360562285917 	 DATA_SENT
DEBUG (19): 360635680948 	 DATA_SENT
DEBUG (18): 361159972787 	 DATA_SENT
DEBUG (4): 361194304805 	 DATA_SENT
DEBUG (15): 361335753923 	 DATA_SENT
DEBUG (7): 361503601105 	 DATA_SENT
DEBUG (9): 363076629494 	 DATA_SENT
DEBUG (17): 363787383673 	 DATA_SENT
DEBUG (16): 364705352708 	 DATA_SENT
DEBUG (10): 364781341490 	 DATA_SENT
DEBUG (14): 364974670188 	 DATA_SENT
DEBUG (12): 365087127491 	 DATA_SENT
DEBUG (0): 410000000200 	 DATA_RECV 	 contents=[from=0 version=7 interval=1024 len=18]
DEBUG (0): 410000000200 	 DATA_SENT
DEBUG (2): 410064849675 	 DATA_SENT
DEBUG (16): 410202636363 	 DATA_SENT
DEBUG (18): 410232238811 	 DATA_SENT
DEBUG (11): 410352019891 	 DATA_SENT
DEBUG (12): 410457763309 	 DATA_SENT
DEBUG (5): 410570373256 	 DATA_SENT
DEBUG (7): 410605010676 	 DATA_SENT
DEBUG (10): 410917968266 	 DATA_SENT
DEBUG (4): 411157073349 	 DATA_SENT
DEBUG (14): 411416625831 	 DATA_SENT
DEBUG (9): 411490173107 	 DATA_SENT
DEBUG (8): 411654510446 	 DATA_SENT
DEBUG (17): 411872863469 	 DATA_SENT
DEBUG (3): 413073577569 	 DATA_SENT
DEBUG (13): 414761504781 	 DATA_SENT
DEBUG (15): 414875030535 	 DATA_SENT
DEBUG (6): 415104217178 	 DATA_SENT
DEBUG (1): 415288543471 	 DATA_SENT
DEBUG (19): 420526122328 	 DATA_SENT
DEBUG (0): 460000000200 	 DATA_RECV 	 contents=[from=0 version=8 interval=1024 len=18]
DEBUG (0): 460000000200 	 DATA_SENT
DEBUG (10): 460045013365 	 DATA_SENT
DEBUG (18): 460047454757 	 DATA_SENT
DEBUG (11): 460094909314 	 DATA_SENT
DEBUG (4): 460099181750 	 DATA_SENT
DEBUG (2): 460138854370 	 DATA_SENT
DEBUG (13): 460267485952 	 DATA_SENT
DEBUG (1): 460318297993 	 DATA_SENT
DEBUG (8): 460357971126 	 DATA_SENT
DEBUG (7): 460412444913 	 DATA_SENT
DEBUG (16): 460556945372 	 DATA_SENT
DEBUG (9): 460605773725 	 DATA_SENT
DEBUG (15): 461070861694 	 DATA_SENT
DEBUG (5): 462070617247 	 DATA_SENT
DEBUG (6): 462506255925 	 DATA_SENT
DEBUG (17): 462701263023 	 DATA_SENT
DEBUG (19): 463603973130 	 DATA_SENT
DEBUG (3): 465080718609 	 DATA_SENT
DEBUG (14): 465329894719 	 DATA_SENT
DEBUG (12): 465419006325 	 DATA_SENT
DEBUG (0): 510000000200 	 DATA_RECV 	 contents=[from=0 version=9 interval=1024 len=18]
DEBUG (0): 510000000200 	 DATA_SENT
DEBUG (5): 510054626346 	 DATA_SENT
DEBUG (14): 510158843267 	 DATA_SENT
DEBUG (6): 510245971527 	 DATA_SENT
DEBUG (16): 510291595496 	 DATA_SENT
DEBUG (7): 510325164807 	 DATA_SENT
DEBUG (8): 510352782769 	 DATA_SENT
DEBUG (10): 510432586397 	 DATA_SENT
DEBUG (15): 510466308067 	 DATA_SENT
DEBUG (12): 510564117417 	 DATA_SENT
DEBUG (2): 510595397638 	 DATA_SENT
DEBUG (18): 510618896036 	 DATA_SENT
DEBUG (11): 510693053831 	 DATA_SENT
DEBUG (4): 510747375031 	 DATA_SENT
DEBUG (9): 510815734406 	 DATA_SENT
DEBUG (17): 510910338916 	 DATA_SENT
DEBUG (3): 514641723359 	 DATA_SENT
DEBUG (13): 514715728567 	 DATA_SENT
DEBUG (19): 515077056578 	 DATA_SENT
DEBUG (1): 515172576895 	 DATA_SENT
DEBUG (0): 560000000200 	 DATA_RECV 	 contents=[from=0 version=10 interval=1024 len=18]
DEBUG (0): 560000000200 	 DATA_SENT
DEBUG (5): 560025024468 	 DATA_SENT
DEBUG (18): 560193939132 	 DATA_SENT
DEBUG (14): 560266265769 	 DATA_SENT
DEBUG (12): 560266418128 	 DATA_SENT
DEBUG (11): 560293883845 	 DATA_SENT
DEBUG (9): 560317840118 	 DATA_SENT
DEBUG (6): 560332946345 	 DATA_SENT
DEBUG (15): 560354766400 	 DATA_SENT
DEBUG (2): 560361175282 	 DATA_SENT
DEBUG (16): 560381469296 	 DATA_SENT
DEBUG (1): 560388946230 	 DATA_SENT
DEBUG (17): 560415801770 	 DATA_SENT
DEBUG (4): 560419769146 	 DATA_SENT
DEBUG (19): 561162414179 	 DATA_SENT
DEBUG (13): 561289367532 	 DATA_SENT
DEBUG (10): 564904632185 	 DATA_SENT
DEBUG (7): 564935454987 	 DATA_SENT
DEBUG (8): 565082091664 	 DATA_SENT
DEBUG (3): 565117187244 	 DATA_SENT
DEBUG (0): 610000000200 	 DATA_RECV 	 contents=[from=0 version=11 interval=1024 len=18]
DEBUG (0): 610000000200 	 DATA_SENT
DEBUG (3): 610053405650 	 DATA_SENT
DEBUG (4): 610072936786 	 DATA_SENT
DEBUG (5): 610074462656 	 DATA_SENT
DEBUG (19): 610094298966 	 DATA_SENT
DEBUG (9): 610113982689 	 DATA_SENT
DEBUG (18): 610136108317 	 DATA_SENT
DEBUG (8): 610165251921 	 DATA_SENT
DEBUG (17): 610211944512 	 DATA_SENT
DEBUG (11): 610267791240 	 DATA_SENT
DEBUG (2): 610354919158 	 DATA_SENT
DEBUG (14): 610385894547 	 DATA_SENT
DEBUG (15): 610586242646 	 DATA_SENT
DEBUG (10): 610675963973 	 DATA_SENT
DEBUG (12): 610758972156 	 DATA_SENT
DEBUG (16): 613625793071 	 DATA_SENT
DEBUG (7): 614874420073 	 DATA_SENT
DEBUG (13): 614916229139 	 DATA_SENT
DEBUG (6): 615027007814 	 DATA_SENT
DEBUG (1): 615077971986 	 DATA_SENT
DEBUG (0): 660000000200 	 DATA_RECV 	 contents=[from=0 version=12 interval=1024 len=18]
DEBUG (0): 660000000200 	 DATA_SENT
DEBUG (14): 660031738296 	 DATA_SENT
DEBUG (6): 660052337541 	 DATA_SENT
DEBUG (3): 660070953155 	 DATA_SENT
DEBUG (12): 660102538664 	 DATA_SENT
DEBUG (8): 660124816366 	 DATA_SENT
DEBUG (17): 660157012223 	 DATA_SENT
DEBUG (5): 660198669329 	 DATA_SENT
DEBUG (11): 660305785916 	 DATA_SENT
DEBUG (18): 660526885790 	 DATA_SENT
DEBUG (2): 660584411488 	 DATA_SENT
DEBUG (15): 660770873600 	 DATA_SENT
DEBUG (7): 660800933695 	 DATA_SENT
DEBUG (10): 660835723360 	 DATA_SENT
DEBUG (9): 660862884074 	 DATA_SENT
DEBUG (19): 661390838400 	 DATA_SENT
DEBUG (16): 664288635046 	 DATA_SENT
DEBUG (1): 665181274012 	 DATA_SENT
DEBUG (4): 665272216719 	 DATA_SENT
DEBUG (13): 665784148726 	 DATA_SENT
DEBUG (0): 710000000200 	 DATA_RECV 	 contents=[from=0 version=13 interval=1024 len=18]
DEBUG (0): 710000000200 	 DATA_SENT
DEBUG (6): 710068054002 	 DATA_SENT
DEBUG (4): 710082702354 	 DATA_SENT
DEBUG (11): 710094756727 	 DATA_SENT
DEBUG (3): 710117949951 	 DATA_SENT
DEBUG (9): 710235290095 	 DATA_SENT
DEBUG (17): 710240478566 	 DATA_SENT
DEBUG (8): 710262908570 	 DATA_SENT
DEBUG (2): 710263671391 	 DATA_SENT
DEBUG (18): 710282592293 	 DATA_SENT
DEBUG (7): 710346984634 	 DATA_SENT
DEBUG (5): 710391998312 	 DATA_SENT
DEBUG (19): 710395049710 	 DATA_SENT
DEBUG (10): 710508422592 	 DATA_SENT
DEBUG (12): 710574645920 	 DATA_SENT
DEBUG (1): 712470702812 	 DATA_SENT
DEBUG (16): 714451751347 	 DATA_SENT
DEBUG (14): 715346221528 	 DATA_SENT
DEBUG (13): 716057281109 	 DATA_SENT
DEBUG (15): 716523742304 	 DATA_SENT
DEBUG (0): 760000000200 	 DATA_RECV 	 contents=[from=0 version=14 interval=1024 len=18]
DEBUG (0): 760000000200 	 DATA_SENT
DEBUG (12): 760056304803 	 DATA_SENT
DEBUG (11): 760060119478 	 DATA_SENT
DEBUG (18): 760112151645 	 DATA_SENT
DEBUG (17): 760119170647 	 DATA_SENT
DEBUG (8): 760149688047 	 DATA_SENT
DEBUG (5): 760230102422 	 DATA_SENT
DEBUG (3): 760278930433 	 DATA_SENT
DEBUG (10): 760307311843 	 DATA_SENT
DEBUG (4): 760334014625 	 DATA_SENT
DEBUG (6): 760486144548 	 DATA_SENT
DEBUG (14): 760512695142 	 DATA_SENT
DEBUG (7): 760803069799 	 DATA_SENT
DEBUG (15): 760883941536 	 DATA_SENT
DEBUG (2): 760914764167 	 DATA_SENT
DEBUG (9): 760952911031 	 DATA_SENT
DEBUG (16): 762673644719 	 DATA_SENT
DEBUG (1): 765564575121 	 DATA_SENT
DEBUG (13): 765822448405 	 DATA_SENT
DEBUG (19): 769482421676 	 DATA_SENT
DEBUG (0): 810000000200 	 DATA_RECV 	 contents=[from=0 version=15 interval=1024 len=18]
DEBUG (0): 810000000200 	 DATA_SENT
DEBUG (11): 810063018631 	 DATA_SENT
DEBUG (8): 810106505926 	 DATA_SENT
DEBUG (17): 810136260391 	 DATA_SENT
DEBUG (1): 810164488986 	 DATA_SENT
DEBUG (15): 810195922763 	 DATA_SENT
DEBUG (18): 810302886364 	 DATA_SENT
DEBUG (19): 810431976049 	 DATA_SENT
DEBUG (16): 810440979024 	 DATA_SENT
DEBUG (7): 810542142951 	 DATA_SENT
DEBUG (10): 810624237094 	 DATA_SENT
DEBUG (5): 810765533112 	 DATA_SENT
DEBUG (2): 810793761821 	 DATA_SENT
DEBUG (4): 810889434782 	 DATA_SENT
DEBUG (6): 810992736751 	 DATA_SENT
DEBUG (9): 812285003621 	 DATA_SENT
DEBUG (3): 813920745509 	 DATA_SENT
DEBUG (14): 814806518516 	 DATA_SENT
DEBUG (13): 814935302571 	 DATA_SENT
DEBUG (12): 815185698793 	 DATA_SENT
DEBUG (0): 860000000200 	 DATA_RECV 	 contents=[from=0 version=16 interval=1024 len=18]
DEBUG (0): 860000000200 	 DATA_SENT
DEBUG (3): 860062560870 	 DATA_SENT
DEBUG (18): 860083312702 	 DATA_SENT
DEBUG (8): 860118102538 	 DATA_SENT
DEBUG (1): 860153960483 	 DATA_SENT
DEBUG (16): 860171966604 	 DATA_SENT
DEBUG (15): 860174864902 	 DATA_SENT
DEBUG (6): 860227508557 	 DATA_SENT
DEBUG (11): 860227661087 	 DATA_SENT
DEBUG (7): 860297393403 	 DATA_SENT
DEBUG (12): 860303649413 	 DATA_SENT
DEBUG (17): 860381469182 	 DATA_SENT
DEBUG (10): 860403747511 	 DATA_SENT
DEBUG (5): 860426483031 	 DATA_SENT
DEBUG (9): 860483550797 	 DATA_SENT
DEBUG (4): 860975799138 	 DATA_SENT
DEBUG (2): 862939147467 	 DATA_SENT
DEBUG (19): 863685912577 	 DATA_SENT
DEBUG (14): 865577544674 	 DATA_SENT
DEBUG (13): 865669097672 	 DATA_SENT
DEBUG (0): 910000000200 	 DATA_RECV 	 contents=[from=0 version=17 interval=1024 len=18]
DEBUG (0): 910000000200 	 DATA_SENT
DEBUG (17): 910027160686 	 DATA_SENT
DEBUG (5): 910028076208 	 DATA_SENT
DEBUG (11): 910060424652 	 DATA_SENT
DEBUG (7): 910081481658 	 DATA_SENT
DEBUG (8): 910085906681 	 DATA_SENT
DEBUG (14): 910131987955 	 DATA_SENT
DEBUG (6): 910187988239 	 DATA_SENT
DEBUG (4): 910308990471 	 DATA_SENT
DEBUG (18): 910332946288 	 DATA_SENT
DEBUG (9): 910357360550 	 DATA_SENT
DEBUG (3): 910384063389 	 DATA_SENT
DEBUG (16): 910443572775 	 DATA_SENT
DEBUG (15): 911273193025 	 DATA_SENT
DEBUG (19): 912617950407 	 DATA_SENT
DEBUG (10): 913166656337 	 DATA_SENT
DEBUG (2): 913378143230 	 DATA_SENT
DEBUG (12): 914971923337 	 DATA_SENT
DEBUG (1): 915090636878 	 DATA_SENT
DEBUG (13): 915127105513 	 DATA_SENT
DEBUG (0): 960000000200 	 DATA_RECV 	 contents=[from=0 version=18 interval=1024 len=18]
DEBUG (0): 960000000200 	 DATA_SENT
DEBUG (8): 960062255696 	 DATA_SENT
DEBUG (2): 960083007528 	 DATA_SENT
DEBUG (18): 960125579301 	 DATA_SENT
DEBUG (1): 960128173280 	 DATA_SENT
DEBUG (4): 960183105341 	 DATA_SENT
DEBUG (3): 960261687988 	 DATA_SENT
DEBUG (11): 960455169387 	 DATA_SENT
DEBUG (12): 960505218436 	 DATA_SENT
DEBUG (19): 960554961684 	 DATA_SENT
DEBUG (14): 960611419444 	 DATA_SENT
DEBUG (17): 960648497971 	 DATA_SENT
DEBUG (7): 960681151988 	 DATA_SENT
DEBUG (5): 960801696559 	 DATA_SENT
DEBUG (9): 960924835080 	 DATA_SENT
DEBUG (16): 963331756155 	 DATA_SENT
DEBUG (15): 964624175569 	 DATA_SENT
DEBUG (13): 965378417499 	 DATA_SENT
DEBUG (10): 965638427457 	 DATA_SENT
DEBUG (6): 965660247455 	 DATA_SENT
DEBUG (0): 1010000000200 	 DATA_RECV 	 contents=[from=0 version=19 interval=1024 len=18]
DEBUG (0): 1010000000200 	 DATA_SENT
DEBUG (12): 1010071105742 	 DATA_SENT
DEBUG (13): 1010082854941 	 DATA_SENT
DEBUG (17): 1010123595670 	 DATA_SENT
DEBUG (1): 1010148314764 	 DATA_SENT
DEBUG (8): 1010158995854 	 DATA_SENT
DEBUG (7): 1010196075293 	 DATA_SENT
DEBUG (16): 1010267181006 	 DATA_SENT
DEBUG (15): 1010331725364 	 DATA_SENT
DEBUG (14): 1010395355112 	 DATA_SENT
DEBUG (11): 1010593566822 	 DATA_SENT
DEBUG (2): 1010716094810 	 DATA_SENT
DEBUG (5): 1010722198518 	 DATA_SENT
DEBUG (18): 1010764007185 	 DATA_SENT
DEBUG (9): 1011072539923 	 DATA_SENT
DEBUG (19): 1011171569798 	 DATA_SENT
DEBUG (4): 1012200012220 	 DATA_SENT
DEBUG (3): 1014396056750 	 DATA_SENT
DEBUG (6): 1014831084909 	 DATA_SENT
DEBUG (10): 1015108031910 	 DATA_SENT
DEBUG (0): 1060000000200 	 DATA_RECV 	 contents=[from=0 version=20 interval=1024 len=18]
DEBUG (0): 1060000000200 	 DATA_SENT
DEBUG (16): 1060049590975 	 DATA_SENT
DEBUG (13): 1060075225591 	 DATA_SENT
DEBUG (1): 1060127562932 	 DATA_SENT
DEBUG (12): 1060197143573 	 DATA_SENT
DEBUG (2): 1060217895291 	 DATA_SENT
DEBUG (11): 1060244598358 	 DATA_SENT
DEBUG (18): 1060286254780 	 DATA_SENT
DEBUG (19): 1060385894091 	 DATA_SENT
DEBUG (7): 1060493774069 	 DATA_SENT
DEBUG (14): 1060756377949 	 DATA_SENT
DEBUG (15): 1060815276816 	 DATA_SENT
DEBUG (4): 1060978240758 	 DATA_SENT
DEBUG (5): 1061047210652 	 DATA_SENT
DEBUG (17): 1063735198520 	 DATA_SENT
DEBUG (9): 1064030151300 	 DATA_SENT
DEBUG (6): 1064669494421 	 DATA_SENT
DEBUG (10): 1064788818139 	 DATA_SENT
DEBUG (8): 1065285949606 	 DATA_SENT
DEBUG (3): 1065821227595 	 DATA_SENT
DEBUG (0): 1110000000200 	 DATA_RECV 	 contents=[from=0 version=21 interval=1024 len=18]
DEBUG (0): 1110000000200 	 DATA_SENT
DEBUG (11): 1110087890312 	 DATA_SENT
DEBUG (12): 1110110015427 	 DATA_SENT
DEBUG (14): 1110189056348 	 DATA_SENT
DEBUG (7): 1110291442567 	 DATA_SENT
DEBUG (4): 1110380401586 	 DATA_SENT
DEBUG (6): 1110385284199 	 DATA_SENT
DEBUG (3): 1110409087714 	 DATA_SENT
DEBUG (10): 1110420836799 	 DATA_SENT
DEBUG (15): 1110510406280 	 DATA_SENT
DEBUG (5): 1110547942967 	 DATA_SENT
DEBUG (2): 1110765990873 	 DATA_SENT
DEBUG (18): 1110811767372 	 DATA_SENT
DEBUG (9): 1111124114671 	 DATA_SENT
DEBUG (17): 1111194305033 	 DATA_SENT
DEBUG (16): 1112572784427 	 DATA_SENT
DEBUG (19): 1114596252490 	 DATA_SENT
DEBUG (13): 1114818878063 	 DATA_SENT
DEBUG (8): 1114873809326 	 DATA_SENT
DEBUG (1): 1115247497511 	 DATA_SENT
DEBUG (0): 1160000000200 	 DATA_RECV 	 contents=[from=0 version=22 interval=1024 len=18]
DEBUG (0): 1160000000200 	 DATA_SENT
DEBUG (10): 1160032806405 	 DATA_SENT
DEBUG (5): 1160132598303 	 DATA_SENT
DEBUG (15): 1160153960483 	 DATA_SENT
DEBUG (12): 1160252532597 	 DATA_SENT
DEBUG (11): 1160257262908 	 DATA_SENT
DEBUG (9): 1160297240816 	 DATA_SENT
DEBUG (3): 1160321349847 	 DATA_SENT
DEBUG (2): 1160414580504 	 DATA_SENT
DEBUG (7): 1160425262107 	 DATA_SENT
DEBUG (6): 1160582275156 	 DATA_SENT
DEBUG (19): 1161063995165 	 DATA_SENT
DEBUG (18): 1161245574778 	 DATA_SENT
DEBUG (17): 1161302489501 	 DATA_SENT
DEBUG (8): 1161395263423 	 DATA_SENT
DEBUG (1): 1161600036203 	 DATA_SENT
DEBUG (14): 1163043975420 	 DATA_SENT
DEBUG (4): 1163972319915 	 DATA_SENT
DEBUG (16): 1164981536546 	 DATA_SENT
DEBUG (13): 1166863250602 	 DATA_SENT
DEBUG (0): 1210000000200 	 DATA_RECV 	 contents=[from=0 version=23 interval=1024 len=18]
DEBUG (0): 1210000000200 	 DATA_SENT
DEBUG (13): 1210033264166 	 DATA_SENT
DEBUG (12): 1210135192282 	 DATA_SENT
DEBUG (10): 1210186614101 	 DATA_SENT
DEBUG (3): 1210196227880 	 DATA_SENT
DEBUG (7): 1210319213857 	 DATA_SENT
DEBUG (8): 1210475310928 	 DATA_SENT
DEBUG (19): 1210548248084 	 DATA_SENT
DEBUG (18): 1210595244994 	 DATA_SENT
DEBUG (5): 1210642395061 	 DATA_SENT
DEBUG (11): 1210650634360 	 DATA_SENT
DEBUG (16): 1210731201151 	 DATA_SENT
DEBUG (1): 1211280059383 	 DATA_SENT
DEBUG (15): 1211316375317 	 DATA_SENT
DEBUG (9): 1211397399470 	 DATA_SENT
DEBUG (4): 1211785888195 	 DATA_SENT
DEBUG (17): 1213529967979 	 DATA_SENT
DEBUG (14): 1213647918186 	 DATA_SENT
DEBUG (2): 1213894195200 	 DATA_SENT
DEBUG (6): 1215170440164 	 DATA_SENT
DEBUG (0): 1260000000200 	 DATA_RECV 	 contents=[from=0 version=24 interval=1024 len=18]
DEBUG (0): 1260000000200 	 DATA_SENT
DEBUG (4): 1260048980627 	 DATA_SENT
DEBUG (3): 1260078124744 	 DATA_SENT
DEBUG (14): 1260083007528 	 DATA_SENT
DEBUG (8): 1260103149012 	 DATA_SENT
DEBUG (12): 1260124663779 	 DATA_SENT
DEBUG (13): 1260124816366 	 DATA_SENT
DEBUG (11): 1260208587370 	 DATA_SENT
DEBUG (18): 1260244140141 	 DATA_SENT
DEBUG (7): 1260265197603 	 DATA_SENT
DEBUG (15): 1260301360722 	 DATA_SENT
DEBUG (2): 1260421752663 	 DATA_SENT
DEBUG (10): 1260507507184 	 DATA_SENT
DEBUG (5): 1260532378694 	 DATA_SENT
DEBUG (17): 1260546264453 	 DATA_SENT
DEBUG (19): 1260633391573 	 DATA_SENT
DEBUG (16): 1263789672364 	 DATA_SENT
DEBUG (6): 1263872527846 	 DATA_SENT
DEBUG (9): 1265487976105 	 DATA_SENT
DEBUG (1): 1265488128236 	 DATA_SENT
DEBUG (0): 1310000000200 	 DATA_RECV 	 contents=[from=0 version=25 interval=1024 len=18]
DEBUG (0): 1310000000200 	 DATA_SENT
DEBUG (3): 1310057830673 	 DATA_SENT
DEBUG (18): 1310136107804 	 DATA_SENT
DEBUG (11): 1310173339830 	 DATA_SENT
DEBUG (16): 1310233001689 	 DATA_SENT
DEBUG (5): 1310248412634 	 DATA_SENT
DEBUG (17): 1310274810527 	 DATA_SENT
DEBUG (7): 1310293883788 	 DATA_SENT
DEBUG (13): 1310380096127 	 DATA_SENT
DEBUG (14): 1310418853624 	 DATA_SENT
DEBUG (9): 1310756682952 	 DATA_SENT
DEBUG (10): 1310837401988 	 DATA_SENT
DEBUG (6): 1310982360721 	 DATA_SENT
DEBUG (15): 1311093902331 	 DATA_SENT
DEBUG (4): 1311539306349 	 DATA_SENT
DEBUG (2): 1312937927113 	 DATA_SENT
DEBUG (19): 1312984924023 	 DATA_SENT
DEBUG (8): 1313470916468 	 DATA_SENT
DEBUG (12): 1315735931291 	 DATA_SENT
DEBUG (1): 1316103820429 	 DATA_SENT
