# generation	 generation_size	 entropy	 age_avg	 size_avg	 fitness_avg	 fitness_max	 fitness_min	 sigma	 tau	 evaluations
36	 6	 9.55368	 4.075	 386	 7879.9	 8525.12	 7484	 0.754379	 2	 286
37	 7	 9.55607	 4.675	 386	 7884.63	 8525.12	 7495.88	 0.678941	 2	 293
38	 6	 9.54201	 4.775	 386	 7899.49	 8525.12	 7525	 0.611047	 2	 299
39	 7	 9.53445	 4.75	 386	 7940.77	 8525.12	 7548.31	 0.611047	 2	 306
40	 8	 9.50563	 4.6	 386	 7983.87	 8525.12	 7601.31	 0.549942	 2	 314
41	 4	 9.49692	 4.675	 386	 7990.36	 8525.12	 7664.5	 0.549942	 2	 318
42	 6	 9.50425	 5.025	 386	 8011.86	 8525.12	 7668.25	 0.549942	 2	 324
43	 6	 9.43204	 5	 386	 8074.4	 8525.12	 7711.81	 0.549942	 2	 330
44	 8	 9.33863	 4.475	 386	 8156.49	 8947.44	 7777.56	 0.594948	 2	 338
45	 5	 9.26779	 4.65	 386	 8211.03	 8947.44	 7820.44	 0.594948	 2	 343
46	 7	 9.25533	 4.65	 386	 8244.27	 8947.44	 7846.75	 0.594948	 2	 350
47	 6	 9.13192	 4.075	 386	 8307.24	 8947.44	 7896.56	 0.594948	 2	 356
48	 6	 9.07711	 3.875	 386	 8347.38	 8947.44	 8048.69	 0.594948	 2	 362
49	 6	 9.07058	 4.175	 386	 8377.95	 8947.44	 8136.5	 0.594948	 2	 368
50	 5	 9.06375	 4.15	 386	 8408.64	 8947.44	 8190.06	 0.594948	 2	 373
51	 6	 9.07424	 4.025	 386	 8412.76	 8947.44	 8220.88	 0.594948	 2	 379
52	 6	 9.06899	 4.75	 386	 8417.93	 8947.44	 8224.31	 0.594948	 2	 385
53	 4	 9.06514	 5.3	 386	 8442.95	 9008.5	 8256.75	 0.635453	 2	 389
54	 4	 9.07522	 5	 386	 8539.4	 9627.56	 8269.12	 0.671908	 2	 393
55	 4	 9.07522	 5.75	 386	 8539.4	 9627.56	 8269.12	 0.604717	 2	 397
56	 7	 9.08331	 5.625	 386	 8552.27	 9627.56	 8298	 0.544246	 2	 404
57	 4	 9.08903	 5.325	 386	 8621.49	 9923.88	 8322.12	 0.589821	 2	 408
58	 6	 9.09284	 5.25	 386	 8682.98	 9923.88	 8340.56	 0.589821	 2	 414
59	 4	 9.09119	 5.075	 386	 8720.53	 9923.88	 8366.81	 0.589821	 2	 418
60	 6	 9.0707	 5.325	 386	 8749.25	 9923.88	 8371.56	 0.530839	 2	 424
61	 6	 9.06945	 4.35	 386	 8844.14	 9923.88	 8405.06	 0.530839	 2	 430
62	 4	 9.07489	 4.1	 386	 8910.84	 9923.88	 8450.44	 0.530839	 2	 434
63	 7	 9.069	 4.175	 386	 8947.54	 9923.88	 8490.75	 0.530839	 2	 441
64	 6	 9.06004	 4	 386	 9045.91	 10133.8	 8531.81	 0.577755	 2	 447
65	 5	 9.05478	 3.95	 386	 9069.6	 10133.8	 8581.94	 0.577755	 2	 452
66	 7	 9.03828	 3.725	 386	 9140.15	 10133.8	 8660.31	 0.577755	 2	 459
67	 8	 9.03582	 3.625	 386	 9199.84	 10133.8	 8760.56	 0.577755	 2	 467
68	 4	 9.03731	 4.05	 386	 9246.5	 10133.8	 8852.25	 0.577755	 2	 471
69	 7	 9.03548	 4.05	 386	 9288.22	 10133.8	 8857.44	 0.577755	 2	 478
70	 8	 9.03016	 3.625	 386	 9403.34	 10229.5	 8957.69	 0.619979	 2	 486
71	 6	 9.02619	 3.875	 386	 9434.6	 10229.5	 8978.88	 0.619979	 2	 492
72	 7	 9.01365	 3.6	 386	 9504.43	 10229.5	 8996.5	 0.619979	 2	 499
73	 5	 9.00492	 3.85	 386	 9527.76	 10229.5	 9045.38	 0.619979	 2	 504
74	 4	 9.00376	 3.65	 386	 9564.54	 10229.5	 9107.19	 0.619979	 2	 508
75	 6	 8.99014	 3.75	 386	 9635.3	 10694.3	 9124.75	 0.657982	 2	 514
76	 7	 8.98225	 3.925	 386	 9696.93	 10694.3	 9202.75	 0.657982	 2	 521
77	 6	 8.97451	 4.25	 386	 9721.83	 10694.3	 9235.94	 0.657982	 2	 527
78	 6	 8.929	 4.25	 386	 9820.37	 10694.3	 9311.88	 0.657982	 2	 533
79	 9	 8.92991	 4	 386	 9907.17	 10786.2	 9546.44	 0.692183	 2	 542
80	 7	 8.91408	 3.675	 386	 9966.39	 10786.2	 9619.75	 0.692183	 2	 549
81	 6	 8.89851	 3.3	 386	 9999.73	 10786.2	 9699.25	 0.692183	 2	 555
82	 5	 8.90779	 3.525	 386	 10054.2	 10786.2	 9749.94	 0.692183	 2	 560
83	 6	 8.89882	 3.45	 386	 10104.2	 10786.2	 9786.06	 0.622965	 2	 566
84	 6	 8.89543	 3.475	 386	 10133.5	 10786.2	 9837.12	 0.622965	 2	 572
85	 8	 8.88267	 3.1	 386	 10183.2	 10786.2	 9941.81	 0.560669	 2	 580
86	 8	 8.87713	 3.325	 386	 10228.1	 10972.2	 9988.94	 0.604602	 2	 588
87	 8	 8.85968	 2.9	 386	 10246.7	 10972.2	 10072	 0.544142	 2	 596
88	 5	 8.86507	 3.275	 386	 10271.9	 10972.2	 10086.6	 0.544142	 2	 601
89	 4	 8.8702	 3.55	 386	 10278.9	 10972.2	 10096.1	 0.544142	 2	 605
90	 8	 8.86836	 3.95	 386	 10296.8	 10972.2	 10125.9	 0.489727	 2	 613
91	 5	 8.8722	 3.825	 386	 10313.7	 10972.2	 10134.9	 0.489727	 2	 618
92	 8	 8.87972	 3.85	 386	 10324.9	 10972.2	 10162.1	 0.489727	 2	 626
93	 6	 8.88062	 4.45	 386	 10338.3	 10972.2	 10174.4	 0.489727	 2	 632
94	 7	 8.88778	 4.45	 386	 10371.6	 10972.2	 10192.7	 0.489727	 2	 639
95	 9	 8.88635	 4.65	 386	 10394.7	 10972.2	 10198.7	 0.489727	 2	 648
96	 8	 8.88181	 4.55	 386	 10433.5	 10972.2	 10222.1	 0.489727	 2	 656
97	 7	 8.88211	 4.425	 386	 10455	 10972.2	 10229.5	 0.489727	 2	 663
98	 6	 8.88127	 3.9	 386	 10476.2	 10972.2	 10259.9	 0.489727	 2	 669
99	 4	 8.87781	 4.5	 386	 10491.9	 10972.2	 10269.4	 0.489727	 2	 673
100	 6	 8.86591	 4.675	 386	 10535.9	 10972.2	 10277.9	 0.489727	 2	 679
101	 6	 8.85728	 4.625	 386	 10567.2	 10972.2	 10312.2	 0.440755	 2	 685
102	 6	 8.8387	 3.725	 386	 10594.7	 10972.2	 10340.9	 0.440755	 2	 691
103	 2	 8.83072	 3.9	 386	 10606.5	 10972.2	 10380.9	 0.440755	 2	 693
104	 6	 8.81906	 3.975	 386	 10624	 10972.2	 10444.6	 0.440755	 2	 699
105	 8	 8.80206	 3.175	 386	 10659.4	 10972.2	 10503.4	 0.396679	 2	 707
106	 6	 8.7969	 3.625	 386	 10670	 10972.2	 10523.1	 0.396679	 2	 713
107	 4	 8.79384	 3.975	 386	 10682.4	 10972.2	 10532	 0.396679	 2	 717
108	 8	 8.78898	 4.175	 386	 10706.9	 10989.3	 10559	 0.457011	 2	 725
109	 8	 8.79321	 4.35	 386	 10713.3	 10989.3	 10579.9	 0.41131	 2	 733
110	 3	 8.80017	 4.8	 386	 10714.1	 10989.3	 10583.9	 0.370179	 2	 736
111	 7	 8.79539	 5.125	 386	 10718.2	 10989.3	 10594.9	 0.333161	 2	 743
112	 7	 8.8029	 5.05	 386	 10730.6	 10989.3	 10613.3	 0.333161	 2	 750
113	 5	 8.79905	 5.325	 386	 10746.6	 10989.3	 10617.8	 0.333161	 2	 755
114	 9	 8.7876	 5.6	 386	 10754.6	 10989.3	 10636.8	 0.333161	 2	 764
115	 6	 8.7801	 5.5	 386	 10766.9	 10989.3	 10659.9	 0.333161	 2	 770
116	 3	 8.77791	 6	 386	 10767	 10989.3	 10661.3	 0.299845	 2	 773
117	 5	 8.77715	 6.425	 386	 10769.6	 10989.3	 10662.9	 0.299845	 2	 778
118	 6	 8.77944	 7.05	 386	 10777.3	 10989.3	 10668.9	 0.299845	 2	 784
119	 5	 8.78036	 6.35	 386	 10779.4	 10989.3	 10670.9	 0.299845	 2	 789
120	 6	 8.76948	 6.225	 386	 10784.8	 10989.3	 10689.7	 0.299845	 2	 795
121	 5	 8.77284	 6.425	 386	 10790.2	 10989.3	 10693.8	 0.299845	 2	 800
122	 5	 8.77284	 7.175	 386	 10790.2	 10989.3	 10693.8	 0.269861	 2	 805
123	 8	 8.76263	 6.65	 386	 10804.1	 10989.3	 10702.2	 0.269861	 2	 813
124	 6	 8.7627	 6.625	 386	 10808.6	 10989.3	 10706.4	 0.242875	 2	 819
125	 6	 8.76203	 7.25	 386	 10810.1	 10989.3	 10706.8	 0.218587	 2	 825
126	 8	 8.76203	 8	 386	 10810.1	 10989.3	 10706.8	 0.196728	 2	 833
127	 5	 8.76175	 8.6	 386	 10813	 10989.3	 10707.2	 0.177056	 2	 838
128	 6	 8.75924	 8.325	 386	 10821.2	 10989.3	 10712.4	 0.15935	 2	 844
129	 4	 8.76152	 7.85	 386	 10824.7	 10989.3	 10730.6	 0.15935	 2	 848
130	 7	 8.76165	 8.025	 386	 10825.7	 10989.3	 10734.3	 0.143415	 2	 855
131	 5	 8.75125	 8.2	 386	 10828.4	 10989.3	 10740.4	 0.143415	 2	 860
132	 7	 8.75025	 8.85	 386	 10831.8	 10989.3	 10741.6	 0.143415	 2	 867
133	 6	 8.75025	 9.6	 386	 10831.8	 10989.3	 10741.6	 0.129073	 2	 873
134	 4	 8.75025	 10.35	 386	 10831.8	 10989.3	 10741.6	 0.116166	 2	 877
135	 4	 8.74962	 10.725	 386	 10831.8	 10989.3	 10744.1	 0.10455	 2	 881
136	 3	 8.74962	 11.475	 386	 10831.8	 10989.3	 10744.1	 0.0940946	 2	 884
137	 7	 8.7573	 12.175	 386	 10837	 10989.3	 10750.9	 0.0940946	 2	 891
138	 5	 8.76133	 12.575	 386	 10842.9	 10989.3	 10751.2	 0.0940946	 2	 896
139	 6	 8.75784	 12.4	 386	 10844.4	 10989.3	 10754.4	 0.0940946	 2	 902
140	 6	 8.75784	 13.15	 386	 10844.4	 10989.3	 10754.4	 0.0846851	 2	 908
141	 6	 8.75767	 13.85	 386	 10845.7	 10989.3	 10754.7	 0.0762166	 2	 914
142	 8	 8.76275	 14	 386	 10855.3	 11137.6	 10759.1	 0.168595	 2	 922
143	 6	 8.76195	 14.025	 386	 10856.5	 11137.6	 10759.3	 0.151735	 2	 928
144	 6	 8.76195	 14.775	 386	 10856.5	 11137.6	 10759.3	 0.136562	 2	 934
145	 6	 8.7664	 13.35	 386	 10861.5	 11137.6	 10764.1	 0.136562	 2	 940
146	 8	 8.76487	 13.375	 386	 10862.7	 11137.6	 10765.6	 0.122906	 2	 948
147	 8	 8.76759	 13.25	 386	 10865.6	 11137.6	 10777.1	 0.122906	 2	 956
148	 7	 8.76244	 12.625	 386	 10865.9	 11137.6	 10779.6	 0.110615	 2	 963
149	 8	 8.76584	 11.725	 386	 10873.3	 11137.6	 10786.2	 0.110615	 2	 971
150	 4	 8.76813	 11.55	 386	 10876.9	 11137.6	 10787.4	 0.0995536	 2	 975
151	 5	 8.76938	 12.225	 386	 10877.3	 11137.6	 10791.4	 0.0895983	 2	 980
152	 3	 8.76938	 12.975	 386	 10877.3	 11137.6	 10791.4	 0.0806384	 2	 983
153	 5	 8.77071	 13.625	 386	 10883.3	 11137.6	 10797.1	 0.0806384	 2	 988
154	 9	 8.77095	 12.625	 386	 10888.5	 11137.6	 10803.3	 0.0806384	 2	 997
155	 6	 8.7714	 13.275	 386	 10894.6	 11137.6	 10806.5	 0.0806384	 2	 1003
156	 4	 8.7714	 14.025	 386	 10894.6	 11137.6	 10806.5	 0.0725746	 2	 1007
157	 6	 8.77582	 13.575	 386	 10899.4	 11137.6	 10812.2	 0.0725746	 2	 1013
158	 4	 8.7767	 14	 386	 10901.8	 11137.6	 10812.4	 0.0653171	 2	 1017
159	 5	 8.7767	 14.75	 386	 10901.8	 11137.6	 10812.4	 0.0587854	 2	 1022
160	 5	 8.77808	 14.775	 386	 10906.7	 11137.6	 10821.1	 0.0587854	 2	 1027
161	 7	 8.77894	 14.375	 386	 10914.2	 11137.6	 10824.2	 0.0529069	 2	 1034
162	 4	 8.77831	 14.375	 386	 10915	 11137.6	 10827.6	 0.0476162	 2	 1038
163	 7	 8.78037	 14.25	 386	 10917.2	 11137.6	 10831.1	 0.0428546	 2	 1045
164	 8	 8.78149	 12.775	 386	 10919.9	 11137.6	 10838.1	 0.0385691	 2	 1053
165	 7	 8.7814	 12.275	 386	 10926.2	 11137.6	 10842.1	 0.0385691	 2	 1060
166	 6	 8.78196	 12.05	 386	 10930.8	 11137.6	 10845.5	 0.0385691	 2	 1066
167	 6	 8.78166	 12.475	 386	 10939.6	 11191.8	 10852.9	 0.134712	 2	 1072
168	 7	 8.77805	 11.125	 386	 10942.3	 11191.8	 10856.2	 0.121241	 2	 1079
169	 4	 8.77805	 11.875	 386	 10942.3	 11191.8	 10856.2	 0.109117	 2	 1083
170	 7	 8.77578	 12.3	 386	 10946.8	 11191.8	 10871.7	 0.0982052	 2	 1090
171	 6	 8.77543	 11.775	 386	 10954.5	 11191.8	 10875.9	 0.0982052	 2	 1096
172	 5	 8.77543	 12.525	 386	 10954.5	 11191.8	 10875.9	 0.0883847	 2	 1101
173	 9	 8.77347	 11.825	 386	 10962.3	 11191.8	 10879.4	 0.0883847	 2	 1110
174	 7	 8.76903	 10.875	 386	 10969.1	 11191.8	 10885.9	 0.0883847	 2	 1117
175	 5	 8.76631	 10	 386	 10972.5	 11191.8	 10892	 0.0883847	 2	 1122
176	 4	 8.7599	 9.65	 386	 10982.7	 11271.9	 10894.4	 0.179546	 2	 1126
177	 8	 8.7545	 9.25	 386	 10991	 11271.9	 10908.1	 0.179546	 2	 1134
178	 7	 8.74705	 9.1	 386	 10994.1	 11271.9	 10908.5	 0.179546	 2	 1141
179	 7	 8.74195	 9	 386	 11002.8	 11271.9	 10910.8	 0.179546	 2	 1148
180	 2	 8.74195	 9.75	 386	 11002.8	 11271.9	 10910.8	 0.161592	 2	 1150
181	 6	 8.74241	 10.1	 386	 11004.3	 11271.9	 10913.1	 0.145432	 2	 1156
182	 7	 8.73534	 9.225	 386	 11004.7	 11271.9	 10916.6	 0.130889	 2	 1163
183	 5	 8.73213	 9.275	 386	 11013.5	 11271.9	 10922	 0.130889	 2	 1168
184	 7	 8.72975	 9.125	 386	 11022.2	 11271.9	 10926.6	 0.130889	 2	 1175
185	 7	 8.72833	 8.75	 386	 11032	 11271.9	 10936.4	 0.130889	 2	 1182
186	 8	 8.71903	 6.325	 386	 11042.5	 11271.9	 10951.2	 0.130889	 2	 1190
187	 9	 8.71633	 5.975	 386	 11047.9	 11271.9	 10962.9	 0.130889	 2	 1199
188	 8	 8.71533	 5.875	 386	 11050	 11271.9	 10971	 0.130889	 2	 1207
189	 5	 8.71533	 6.625	 386	 11050	 11271.9	 10971	 0.1178	 2	 1212
190	 5	 8.71507	 7.15	 386	 11051.2	 11271.9	 10971.8	 0.10602	 2	 1217
191	 7	 8.71503	 7.825	 386	 11053.2	 11271.9	 10972.2	 0.0954182	 2	 1224
192	 6	 8.71095	 7.8	 386	 11055	 11271.9	 10980.5	 0.0858764	 2	 1230
193	 4	 8.71095	 8.55	 386	 11055	 11271.9	 10980.5	 0.0772888	 2	 1234
194	 5	 8.70844	 8.275	 386	 11069.4	 11271.9	 10987.8	 0.0772888	 2	 1239
195	 5	 8.70814	 8.25	 386	 11073.4	 11271.9	 10989.3	 0.0695599	 2	 1244
196	 5	 8.705	 7.325	 386	 11079.1	 11271.9	 10999.3	 0.0695599	 2	 1249
197	 6	 8.70406	 7.325	 386	 11085.3	 11271.9	 11006.1	 0.0695599	 2	 1255
198	 6	 8.70315	 6.725	 386	 11094.2	 11271.9	 11023	 0.0695599	 2	 1261
199	 7	 8.69533	 6.625	 386	 11097.9	 11271.9	 11033.7	 0.0626039	 2	 1268
200	 5	 8.69177	 6.125	 386	 11104.6	 11271.9	 11036.6	 0.0626039	 2	 1273
201	 4	 8.68945	 6.425	 386	 11109.6	 11271.9	 11043.8	 0.0626039	 2	 1277
202	 6	 8.69086	 6.3	 386	 11116.5	 11271.9	 11047.2	 0.0626039	 2	 1283
203	 4	 8.68969	 6.55	 386	 11118.3	 11271.9	 11047.9	 0.0626039	 2	 1287
204	 7	 8.69274	 6	 386	 11130.4	 11271.9	 11050.3	 0.0626039	 2	 1294
205	 4	 8.69294	 6.45	 386	 11138.9	 11288.4	 11063.1	 0.156344	 2	 1298
206	 6	 8.69227	 7	 386	 11143	 11288.4	 11068.4	 0.156344	 2	 1304
207	 6	 8.6902	 6.65	 386	 11150.6	 11288.4	 11074.4	 0.156344	 2	 1310
208	 7	 8.6935	 6.275	 386	 11160.2	 11288.4	 11077.9	 0.156344	 2	 1317
209	 5	 8.69616	 5.9	 386	 11167	 11288.4	 11086.8	 0.156344	 2	 1322
210	 6	 8.69616	 6.65	 386	 11167	 11288.4	 11086.8	 0.140709	 2	 1328
211	 6	 8.69786	 6.325	 386	 11178.4	 11288.4	 11099.9	 0.140709	 2	 1334
212	 5	 8.69786	 7.075	 386	 11178.4	 11288.4	 11099.9	 0.126638	 2	 1339
213	 5	 8.6998	 7.35	 386	 11179.1	 11288.4	 11111.6	 0.113974	 2	 1344
214	 5	 8.6998	 8.1	 386	 11179.1	 11288.4	 11111.6	 0.102577	 2	 1349
215	 6	 8.70004	 8.65	 386	 11179.4	 11288.4	 11113	 0.102577	 2	 1355
216	 5	 8.69918	 8.85	 386	 11183.3	 11288.4	 11116.2	 0.102577	 2	 1360
217	 4	 8.69857	 9.05	 386	 11185	 11288.4	 11118.1	 0.102577	 2	 1364
218	 6	 8.69857	 9.8	 386	 11185	 11288.4	 11118.1	 0.0923193	 2	 1370
219	 5	 8.69857	 10.55	 386	 11185	 11288.4	 11118.1	 0.0830873	 2	 1375
220	 6	 8.69857	 11.3	 386	 11185	 11288.4	 11118.1	 0.0747786	 2	 1381
221	 5	 8.69857	 12.05	 386	 11185	 11288.4	 11118.1	 0.0673008	 2	 1386
222	 4	 8.69584	 12.175	 386	 11186	 11288.4	 11119.9	 0.0673008	 2	 1390
223	 5	 8.69584	 12.925	 386	 11186	 11288.4	 11119.9	 0.0605707	 2	 1395
224	 7	 8.69584	 13.675	 386	 11186	 11288.4	 11119.9	 0.0545136	 2	 1402
225	 5	 8.69686	 13.875	 386	 11188.5	 11288.4	 11121	 0.0490622	 2	 1407
226	 6	 8.69737	 13.925	 386	 11189.3	 11288.4	 11124.4	 0.044156	 2	 1413
227	 5	 8.69652	 13.95	 386	 11190.1	 11288.4	 11125.1	 0.0397404	 2	 1418
228	 6	 8.69566	 13.675	 386	 11193	 11288.4	 11126.7	 0.0357664	 2	 1424
229	 9	 8.69566	 14.425	 386	 11193	 11288.4	 11126.7	 0.0321897	 2	 1433
